ID,original_SMILES,Chemgauss4,binding_free_energy,std_binding_error
AMD-UAU-3d234461-2,NNC(=O)c1ccc2ccc(O)cc2c1,-6.04354906082153,-1.733323695959598,7.792848369426315
JOH-UNI-abdb2f0c-4,N#Cc1ncc(N2CCCOCC2)cc1-c1ncco1,-6.36928,-1.6762320425485626,0.11991725875296877
JOH-MSK-ec639444-1,COc1cc2c([C@@H](C)CNC(C)=O)c[nH]c2cc1Cl,-7.706601,-1.6229514999999992,0.08110480000000209
NIR-THE-99f25457-2,NC(=O)C1CC2(CCCN(C(=O)CCl)C2)CC1c1ccsc1,-2.761955,-1.6006438156828935,0.09899556758982533
GIA-UNK-995df016-16,O=C(SCF)C1CCN(C(=O)c2ccc(F)cc2)CC1,-5.55122423171997,-1.5674716914285654,0.16682657745590473
MAT-GIT-deadff56-2,CC(=O)NCCc1c[nH]c2ccc(C#N)c(Cl)c12,-8.630352,-1.5481784208080835,0.3046649735740074
NIM-UNI-36e12f95-3,CC(=O)c1ccc(Br)c2[nH]c(=O)n(-c3cccnc3)c12,-5.72001075744629,-1.5421340634343466,0.03830167548655984
ALV-UNI-7ff1a6f9-42,Cc1cn2c(-c3ccncc3)c(-c3ccc(F)cc3)nc2s1,-6.613181,-1.5318015382672847,3.569256650052812
VIT-UNK-b910b07f-1,CC(C)(O)C1COC(Nc2cc(O)cc(O)c2)C(F)C1,-4.824992,-1.512759292066221,4.165750870887782
SAL-INS-1c7a5a55-7,Cc1ccc(N(C(=O)CCl)C2C=CS(=O)(=O)C2)c(Cc2ccccc2)c1,-2.280844,-1.4114308866666505,2.93299954114359
WAR-XCH-b72a1bbc-1,NS(=O)(=O)c1ccc(N2CCSCC2)cc1,0.647877,-1.3276265903738214,2.192293502827642
PAT-GYR-359dbb24-1,C#Cc1ccc(CNC(=O)N2CCOCC2)cc1,-4.81664085388184,-1.218432898878575,1.165652478747029
ALE-HEI-f28a35b5-4,Cc1nnc(NC(=O)Nc2cccnc2)s1,-6.06445,-1.1898458412121222,0.7868025579662253
ALV-UNI-7ff1a6f9-7,Cc1ccn2c(-c3ccncc3)c(-c3ccc(F)cc3)nc2c1,-8.503814,-1.1792951200685415,0.11106649411841978
MAK-UNK-af83ef51-8,Cc1cccc(CC2CC3CCC(C2)N3C(=O)CCl)c1,-8.368351,-1.0344565688180793,2.7353784319043553
TRY-UNI-1fd04853-8,N#Cc1ccc(CNC(=O)Cc2c[nH]c3ncccc23)cc1,-8.564989,-1.0223068798439812,0.9240636468727648
STE-UNK-dfade101-1,N#Cc1c[nH]nc1Cc1cccnc1,-8.723722,-1.0133609999999997,0.99045
DAR-DIA-23aa0b97-20,O=C(Cc1cncc2ccccc12)Nc1ccccc1,-5.55803,-1.0072018559183604,0.18377740912876075
DAN-LON-a5fc619e-9,O=C(CCl)N1CCN(Cc2cccc(Cl)c2)C(c2cccs2)C1,-5.09587717056274,-0.9564811599999814,0.5944488083535142
DAR-DIA-eace69ff-35,COc1ccc2[nH]cc(CN(C)C)c2c1,-5.658311,-0.9061481306397319,5.143861870985323
MAK-UNK-acefcb18-12,CC1CCN(c2ccsc2)CC1,-5.432204,-0.9054381500000055,0.013307349999996276
JOH-MSK-a63bdd1d-7,COc1ccc2[nH]cc(CCN)c2c1,-5.53720855712891,-0.874225175555555,0.043853719602079184
SEL-UNI-8426c22c-2,CC(=O)N(C(=O)c1cccnc1Cl)C1=CNCC=C1C,-2.92043,-0.8705609424593348,0.4857367428025989
MIH-UNI-6b9ca91a-4,N[C@@H]1C[C@H](c2ccsc2)C[C@@H](Nc2cccnc2)O1,-5.77264451980591,-0.8462333151991146,6.937793650869191
DAR-DIA-eace69ff-36,CNCc1c[nH]c2ccc(F)cc12,-7.297389,-0.8045180407957204,2.8994785259689255
SCO-VAN-260d9628-2,CS(=O)(=O)NCC1CCC(C(N)=O)C1c1ccccc1,-6.777569,-0.7951773812882905,2.6577660033735047
NIR-THE-c331be7a-6,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,-8.538264,-0.746202181718175,4.274382057354884
ALV-UNI-7ff1a6f9-19,Cc1ccn2c(-c3cnc(N)nc3)c(-c3ccc(F)cc3)nc2c1,-4.879712,-0.7187482585858689,0.09761851593218403
ALV-UNI-7ff1a6f9-26,Cc1cnc2c(-c3ccnc(N)c3)c(-c3ccc(F)cc3)nn2c1,-1.52448,-0.4788749761538611,2.5134048068857946
WAR-XCH-b72a1bbc-6,NS(=O)(=O)c1ccc(N2CCC(c3ccc(Cl)s3)CC2)cc1,-5.656148,-0.453244990815854,0.32231056624679083
ALV-UNI-7ff1a6f9-44,Cc1cn2c(-c3ccnc4[nH]ccc34)c(-c3ccc(F)cc3)nc2s1,-5.820459,-0.39250342515928516,0.13878961305960474
ALV-UNI-7ff1a6f9-38,Cc1ccn2c(-c3cccnc3)c(-c3ccc(F)cc3)nc2n1,-5.454057,-0.3126280313311227,0.08585760168129947
ALV-UNI-7ff1a6f9-11,Cc1cnc2c(-c3cccnc3)c(-c3ccc(F)cc3)nn2c1,-8.116777,-0.25843917568741404,0.5181596853957287
DAR-DIA-23aa0b97-8,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,-7.190058,-0.2380046523076942,0.1972538562890019
WAR-XCH-b72a1bbc-36,NS(=O)(=O)c1ccc(N2CCC(CSc3ccncc3)CC2)cc1,0.094412,-0.23661845199720943,0.21675356383997096
JON-UIO-066ce08b-3,CC(=O)N1CCN(C(=O)Cc2ccccn2)CC1,-4.324941,-0.19250112207220127,0.17632587809902361
DAR-DIA-43a5904b-2,NC(=O)[C@H]1CC(Cc2cccnc2)=C[C@H]1c1cccc(Br)c1,-6.71505546569824,-0.18536846392658868,0.07327584290551926
ALV-UNI-7ff1a6f9-22,Cc1cnc2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nn2c1,-5.386162,-0.05927138000001264,0.10605119608256235
NIR-THE-0d6461ce-1,Cc1cccc(NC2CCN(C(=O)CCl)CC2)c1,-7.723912,-0.01460005845267176,0.2681662032586583
